source_keyword,note_id,type,title,desc,time,last_update_time,time_readable,last_update_time_readable,user_id,nickname,liked_count,collected_count,comment_count,share_count,ip_location,tag_list,crawl_date,note_url
断网生活,674e9dea000000000202d3f4,normal,留学不断网！英国租房宽带相关全知道！,"🤔在这个信息化时代，网络可真谓是第一重要的东西。然而有些同学初到英国，租房入住之后却发现没有安装宽带，真的很焦头烂额！
	
👍🏻没关系，这篇笔记会告诉你英国租房宽带的种种相关信息，带你闯过这道难关～
	
1️⃣英国宽带类型
·ADSL Broadband
·Cable Broadband
·Mobile Broadband
	
2️⃣宽带服务主流供应商
·British Telecom
·Sky
·Virgin Media
·EE
	
3️⃣如何办理宽带
✔️确认可用的网络运营商
✔️选择合适套餐，预约安装时间，等待工程师上门服务。
	
4️⃣注意事项
⚠️大部分宽带服务都是12个月合同性质
⚠️终止服务需要提前给运营商notice
⚠️入住前提前预约
	
🤩打算在英国租房的宝子们，请收藏备用，以免有网络空档期哦～
	
#英国[话题]# #留学生必备[话题]# #英国留学生[话题]# #留学生那些事[话题]# #英国可儿酱[话题]# #伦敦生活[话题]# #伦敦[话题]# #英国宽带[话题]# #英国留学生生活[话题]# #英国攻略[话题]#",1733205482000,1733205482000,2024-12-03 13:58:02,2024-12-03 13:58:02,621c1799000000001000bf38,Hino student可儿留学,1,0,0,0,四川,"英国,留学生必备,英国留学生,留学生那些事,英国可儿酱,伦敦生活,伦敦,英国宽带,英国留学生生活,英国攻略",2024-12-03,https://www.xiaohongshu.com/explore/674e9dea000000000202d3f4?xsec_token=ABUT8Te7WW8s3am-kVRDTAheO8Yj9ueQAeMBErculzlZs=&xsec_source=pc_search
手机管理,668283aa000000000a0058f5,normal,是你还不会设置通知栏流量显示❓,"这个问题你有没有发现👉无论自己的手机里有多少流量，用得时间久了，都会担心流量会不会用超，导致高额欠费，毕竟一旦超出那话费就是在哗啦啦的流啊！
-
我就被流量背刺过，长了一次教训。
为了防止下次重蹈覆辙，找到这个方法，有了这个方法，实时查看流量使用情况，妈妈再也不用但我的流量用超啦！
.
这个方法就是在手机通知栏设置流量显示
①打开手机设置👇
②点击【移动网络】
③点击【流量管理】，
④点击【更多流量设置】，
⑥打开【显示流量】，
⑦点击【套餐设置】，
⑧打开【无限流量】，
⑨在【限速额度】那里设置自己每个月套餐的总流量
做完这几步，就可以在通知栏查看流量的显示情况了，如果用的流量超出了自己设置的流量额度，通知栏流量显示就会变红
-
大家可以根据自己实际情况进行设置哦~
希望今天的分享对姐妹们有帮助，
#流量显示[话题]##流量扣费[话题]# #流量卡推荐[话题]# #一人一个安卓使用技巧[话题]# #手机使用小技巧[话题]# #玩机技巧[话题]# #玩机攻略[话题]# #实用数码技巧分享[话题]#",1719829418000,1719829419000,2024-07-01 18:23:38,2024-07-01 18:23:39,631c7a73000000002303f838,流量卡大靠谱通信,480,263,17,110,,"流量显示,流量扣费,流量卡推荐,一人一个安卓使用技巧,手机使用小技巧,玩机技巧,玩机攻略,实用数码技巧分享",2024-11-25,https://www.xiaohongshu.com/explore/668283aa000000000a0058f5?xsec_token=AB1UK9mPWZE7ncURA0ziSYGl3yLxpWSXap1XYO_ixUoCU=&xsec_source=pc_search
数字排毒,672f1aa3000000001b029127,normal,短视频时代的多巴胺陷阱,"短视频带来的多巴胺正悄然侵蚀着年轻一代的心智。试想一下，三分钟内看完一部电影，十分钟读完四大名著，这在短视频的世界里似乎轻而易举。然而，这种“轻松”背后，却隐藏着大脑正在经历的一场无声浩劫。
	
你是否发现，沉迷短视频后：
• 无法专注于长篇文章，注意力最多只能维持三分钟
• 无法静下心来读书，总是想划水摸鱼
• 睡前必刷视频，结果反而越刷越精神
• 稍感无聊就迫不及待地打开APP
• 学习和工作的效率直线下滑
• 对现实生活失去了兴趣
	
最近，我阅读了《Dopamine Nation》这本英文原版书，作者是斯坦福大学医学院精神病学教授、斯坦福成瘾医学主任Dr. Anna Lembke。被《纽约时报》誉为“成瘾领域的先驱性人物”。
	
《Dopamine Nation》汇集了她最新的研究成果。这本书不仅登上了亚马逊畅销书榜首，还入选了《金融时报》和《经济学人》的年度好书榜单，甚至比尔·盖茨也将其列入必读书单。
	
她的研究颠覆了我们对成瘾的传统认知：
• 成瘾不仅仅是毒品和赌博
• 在数字时代，我们每个人都是多巴胺成瘾者
• 需要建立新的生活方式来应对这种成瘾
	
书中最引人注目的是她对数字成瘾的深入分析，特别是短视频这种“新型毒品”如何操控我们的大脑奖赏系统。令人瞩目的是，她不仅是理论研究者，还亲自实践了自己的理论。通过观察和记录数千个案例，她提出了一套科学的“数字排毒”方案。
	
几个重点包括：
	
1️⃣ 注意力危机
每一次快速切换视频，都会削弱前额叶的专注能力。就像肌肉需要锻炼，专注力也需要持续训练。
	
2️⃣ 多巴胺天平效应
短暂的快感背后，是更长时间的空虚。这种透支让我们陷入“越刷越空虚，越空虚越想刷”的恶性循环。
	
3️⃣ 大脑重塑机制
研究表明，比意志力更重要的是重建大脑的健康奖赏系统。这需要科学的方法，而不仅仅是自我克制。
	
深度解析内容：
• 为什么我们会深陷短视频的漩涡
• 大脑奖赏机制的运作原理
• 21天科学戒断方案
	
特别适合以下人群：
📱 感觉被短视频控制的你
😫 想提升学习和工作效率的你
💪 准备重获专注力的你
	
小贴士： 建议先收藏，这不是一篇快餐文章。找个安静的时刻，认真阅读这份重获自由的指南。欢迎在评论区提问，我会持续为大家解答～
	
#深度思考[话题]#  #独立思考[话题]#  #注意力训练[话题]#  #注意力机制[话题]#  #短视频危害[话题]#  #上瘾[话题]#   #延迟满足[话题]#  #提升自我[话题]#  #读书推荐[话题]#   #当代年轻人的现状[话题]#",1731140259000,1731140260000,2024-11-09 16:17:39,2024-11-09 16:17:40,65a5ff7a0000000008032004,慧心的智慧花园,12,16,0,4,河北,"深度思考,独立思考,注意力训练,注意力机制,短视频危害,上瘾,延迟满足,提升自我,读书推荐,当代年轻人的现状",2024-11-22,https://www.xiaohongshu.com/explore/672f1aa3000000001b029127?xsec_token=ABRYN4cFUuMwinCph1SamzaM7gqnEz8xJ26KZH9OriCQM=&xsec_source=pc_search
屏幕时间,65e12415000000000303608e,normal,博士｜屏幕使用时间一天6小时，正常吗❓,"屏幕使用时间，一天6小时。
	
我自己能意识到的时间：
	
1️⃣ 早上跑步运动：keep软件一个小时
	
2️⃣ 一天断断续续看韩剧：一个小时
	
3️⃣ 更新小红书plog：一个小时。
	
4️⃣ 晚上玩手机：一个小时。
	
5️⃣ 剩下2个小时，好像都是无意识时间。我不知道我在干啥！
	
#博士[话题]# #博士生日常[话题]# #研究生[话题]# #研究生日常[话题]# #自律[话题]# #成为更好的自己[话题]# #努力成为更好的自己[话题]# #女性成长[话题]# #自我成长[话题]# #生活[话题]# #女生必看[话题]# #享受生活[话题]# #玩手机[话题]#",1709253653000,1709253654000,2024-03-01 08:40:53,2024-03-01 08:40:54,5dc40088000000000100368a,小朱的第25个小时。,20,3,9,0,,"博士,博士生日常,研究生,研究生日常,自律,成为更好的自己,努力成为更好的自己,女性成长,自我成长,生活,女生必看,享受生活,玩手机",2024-11-25,https://www.xiaohongshu.com/explore/65e12415000000000303608e?xsec_token=ABdzp9wqAFI8fLWLS9zHvD-Zo0z9pW1UzBcNszEjaGVnQ=&xsec_source=pc_search
断网,673d81700000000007038d3d,normal,我家目前没停电也没断网 开心,"除了灯一直在闪 没停电也没断网 刚刚打霍格沃茨之遗 一个魔法发出去 家里的灯还配合来个灯光效果 超有氛围感！
	
就是外面风一直呼呼地吹 窗户咯吱咯吱地响 满脑子三只小猪的故事 [萌萌哒R][萌萌哒R]
	
#每天都有值得记录的瞬间[话题]# #炸弹气旋[话题]# #西雅图生活[话题]#",1732084080000,1732084081000,2024-11-20 14:28:00,2024-11-20 14:28:01,5b6b412c7435e40001a2f17b,薇拉啦啦啦,11,2,34,4,美国,"每天都有值得记录的瞬间,炸弹气旋,西雅图生活",2024-11-22,https://www.xiaohongshu.com/explore/673d81700000000007038d3d?xsec_token=ABr1V3gSqzokCb5ssX7sxwg8IBH_cHpLCOIHpDsaNuffw=&xsec_source=pc_search
手机管理,640476b900000000110105a0,normal,iPhone桌面布局整理👏🏻简洁高效❗️,"一起来整理升级自己的手机桌面，让学习工作效率大大提高！
掌控手机，提升手机的生产力👏🏻
	
🌟设计属于你自己的学习、工作桌面
这个根据自己的需求来设计，你制定的日常提醒事项、日程计划等，都可以放在屏幕上，这样一打开手机就能看到，提醒自己每天的重要事项是什么。
	
🌟我的桌面整理思路是：
常用的App能快速打开，想多用的App放在显眼的区域，没用的App从桌面移除，同类型的App放在一起。
	
• 负一屏：
负一屏是不需要解锁屏幕右滑就可以查看的。所以就放置些想快速看且经常会看的。比如日程安排，每日任务。这样就很方便我们查看。
	
• 第一屏：
放置高频使用以及想让自己多使用的APP 。
	
• 第二屏：
使用频率其次的App，同类型App放同一个文件夹里。
	
🌟其实每天最重要的是每天要做的事情！所以要经常检查自己是否完成了，还有那些没做，经常看就不会忘记！
	
工作学习是主旋律，所以负一页都放的是工作学习有关内容。
	
🌟另外减少手机干扰的小技巧：
1. 关掉app通知
2. 设置常用app的每日使用时长
	
.
	
👧🏻我是8k
🌟女性成长｜个人提升｜生活方式
💃🏻和你一起成为更好的自己
	
#更好的自己[话题]# #工作使我快乐[话题]# #iPhone桌面布局[话题]# #ios桌面[话题]# #苹果手机[话题]# #学习型手机[话题]# #自律[话题]# #苹果手机桌面整理[话题]# #时间管理[话题]# #生产力工具[话题]# #iPhone桌面整理[话题]# #提高工作效率[话题]# #效率神器[话题]# #极简主义[话题]#",1678014137000,1678014137000,2023-03-05 19:02:17,2023-03-05 19:02:17,5aaa62bc4eacab538b3702ee,8kkkkkkkk,302,228,13,13,,"更好的自己,工作使我快乐,iPhone桌面布局,ios桌面,苹果手机,学习型手机,自律,苹果手机桌面整理,时间管理,生产力工具,iPhone桌面整理,提高工作效率,效率神器,极简主义",2024-11-25,https://www.xiaohongshu.com/explore/640476b900000000110105a0?xsec_token=ABLx2MCSxPwT2RaGCsQKqgIaOV04IhgR2Xq-8OPM8wSWM=&xsec_source=pc_search
断网,66cc7917000000001d0175c0,normal,电信网络崩了😂😂😂,下午连着连着WIFI突然断网，以为是自己家网坏了，弄了半天，原来是全线崩，是不是那个大哥把光纤挖断了啊[汗颜R][汗颜R][汗颜R]#租房上海[话题]# #电信宽带[话题]# #断网[话题]# #日常生活碎片[话题]#,1724676375000,1724676376000,2024-08-26 20:46:15,2024-08-26 20:46:16,61d547cd00000000210280d8,木木找房笔记,2,0,0,2,,"租房上海,电信宽带,断网,日常生活碎片",2024-11-22,https://www.xiaohongshu.com/explore/66cc7917000000001d0175c0?xsec_token=AB90Oetm5Mke6p9k69mDSD9iI9l3njCe8zHzWfS_RX3j8=&xsec_source=pc_search
短视频沉迷,6737483c000000001a037ed2,normal,"连张艺谋都发声了
手机短视频干掉了电视台，现在也快把电影挤死了，观众不再去影院，票房狂泻，这样下去，拍电影就没有了积极性，这不国师，张艺谋发声了，号召大家进电影院，去看电影，不要看短视频，几分钟就把电影大概情节了解了。
其实去电影院看电影和看短视频真的不一样。在电影院里，那种大屏幕、好音响带来的视听感受，是手机短视频没法比的。
电影是一种艺术，从画面构图到色彩搭配，从演员表演到剧情推进，都是精心设计的，在影院才能完整感受到这些细节的魅力。
电影院看电影还有一种氛围，大家一起哭一起笑，这种情感共鸣在独自看短","连张艺谋都发声了
手机短视频干掉了电视台，现在也快把电影挤死了，观众不再去影院，票房狂泻，这样下去，拍电影就没有了积极性，这不国师，张艺谋发声了，号召大家进电影院，去看电影，不要看短视频，几分钟就把电影大概情节了解了。
其实去电影院看电影和看短视频真的不一样。在电影院里，那种大屏幕、好音响带来的视听感受，是手机短视频没法比的。
电影是一种艺术，从画面构图到色彩搭配，从演员表演到剧情推进，都是精心设计的，在影院才能完整感受到这些细节的魅力。
电影院看电影还有一种氛围，大家一起哭一起笑，这种情感共鸣在独自看短视频的时候很难体会到。
短视频虽然能快速知晓剧情，但就像吃快餐，而电影是一顿丰盛的大餐，需要你慢慢品味，不能只图快。
如果大家都只看短视频了解电影，那些优秀的电影创作者就没了收入，以后就很难再有好电影了。
现在的电影制作成本很高，没有票房支撑，制作方就没钱投入新的项目，整个电影行业都会受影响。
我们应该把看电影当作一种仪式，抽出时间走进影院，支持电影行业，让更多好故事能在大荧幕上展现。
家长们也应该多带孩子去电影院，让他们感受电影艺术的魅力，这对培养孩子的审美很有好处，而不是让孩子只沉迷于短视频。",1731676220000,1731676220000,2024-11-15 21:10:20,2024-11-15 21:10:20,62320e77000000001000fc2a,风1,519,113,371,112,浙江,,2024-11-25,https://www.xiaohongshu.com/explore/6737483c000000001a037ed2?xsec_token=ABEp8w6GgBGLOFAqWWPrhwhukS5-dTdV7bwZC4hKEQIHk=&xsec_source=pc_search
手机依赖,6636de14000000001e0322d5,normal,最新手机处理器排行，有些不要踩坑,"虽然说现在手机性能过剩，不是单纯依靠处理器决定性能的。但是大部分口碑不好的一般都是处理器不给力，还是要仔细看看。
	
苹果手机一般很少出现打问题，选择最新的处理器比如A17Pro的iPhone15系列以及上一代A17的iPhone14系列即可。
	
安卓手机则需要好好考虑，搭载骁龙8 Gen3、天玑9300和骁龙8 Gen2手机可以冲；骁龙888和骁龙8 Gen 1，已经实锤是火龙体质，谨慎购买，最好不要入手。
	
对于预算有限的，现在千元机的流畅度也能做到和中端旗舰一样，但是对于游戏党来说CPU性能上限越高越好，性能更好的速度当然更快。
	
最后，买手机要按需购买，了解自身需求后再去选择商品，切勿盲目跟风。#手机处理器[话题]# #苹果手机[话题]# #安卓手机[话题]# #手机处理器排行榜[话题]# #手机分享[话题]# #一起聊数码[话题]# #手机性能对比[话题]# #手机购买技巧[话题]# #手机推荐[话题]# #数码[话题]#",1714871828000,1714871828000,2024-05-05 09:17:08,2024-05-05 09:17:08,5d1374c5000000001602b963,柳小友,276,124,68,16,,"手机处理器,苹果手机,安卓手机,手机处理器排行榜,手机分享,一起聊数码,手机性能对比,手机购买技巧,手机推荐,数码",2024-12-10,https://www.xiaohongshu.com/explore/6636de14000000001e0322d5?xsec_token=AB3T_pf_R3gYGZT2MO5wGZlCd9C0K5KlDl7kHpJDwaXps=&xsec_source=pc_search
手机上瘾,66a0cf37000000000a005d19,video,《如果你假期戒掉“手机瘾”，你就可以…》,"#知识夏校[话题]# #又被我学到了[话题]# #涨知识[话题]#  @知识薯
#当代读书人[话题]# #手机瘾[话题]# #学习[话题]# #没有手机的日子[话题]# #大女主[话题]# #女性成长[话题]# #女性力量[话题]#",1721814839000,1724233148000,2024-07-24 17:53:59,2024-08-21 17:39:08,5a8987afb1da142fe4a9614a,1只哈欠鱼o,241,62,25,15,,"知识夏校,又被我学到了,涨知识,当代读书人,手机瘾,学习,没有手机的日子,大女主,女性成长,女性力量",2024-11-17,https://www.xiaohongshu.com/explore/66a0cf37000000000a005d19?xsec_token=ABHC8kBou5HJyWfnTIrhy6yGIB9oh_HwIRI063bUfZBOI=&xsec_source=pc_search
